drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P30536,TSPO,ENSG00000100300,DB00328|P30536,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P35372,OPRM1,ENSG00000112038,DB00328|P35372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P25101,EDNRA,ENSG00000151617,DB00328|P25101,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P03372,ESR1,ENSG00000091831,DB00328|P03372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P34903,GABRA3,ENSG00000011677,DB00328|P34903,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,Q02750,MAP2K1,ENSG00000169032,DB00328|Q02750,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,C01,Cardiac therapy,P07437,TUBB,ENSG00000196230,DB00328|P07437,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P30536,TSPO,ENSG00000100300,DB00328|P30536,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P35372,OPRM1,ENSG00000112038,DB00328|P35372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P25101,EDNRA,ENSG00000151617,DB00328|P25101,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P03372,ESR1,ENSG00000091831,DB00328|P03372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P34903,GABRA3,ENSG00000011677,DB00328|P34903,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,Q02750,MAP2K1,ENSG00000169032,DB00328|Q02750,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M02,Topical products for joint and muscular pain ,P07437,TUBB,ENSG00000196230,DB00328|P07437,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P30536,TSPO,ENSG00000100300,DB00328|P30536,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P35372,OPRM1,ENSG00000112038,DB00328|P35372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P25101,EDNRA,ENSG00000151617,DB00328|P25101,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P03372,ESR1,ENSG00000091831,DB00328|P03372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P34903,GABRA3,ENSG00000011677,DB00328|P34903,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,Q02750,MAP2K1,ENSG00000169032,DB00328|Q02750,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,S01,Ophthalmologicals ,P07437,TUBB,ENSG00000196230,DB00328|P07437,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P30536,TSPO,ENSG00000100300,DB00328|P30536,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P35372,OPRM1,ENSG00000112038,DB00328|P35372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P25101,EDNRA,ENSG00000151617,DB00328|P25101,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P03372,ESR1,ENSG00000091831,DB00328|P03372,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P34903,GABRA3,ENSG00000011677,DB00328|P34903,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q02750,MAP2K1,ENSG00000169032,DB00328|Q02750,,
DB00328,1.3313240800078536e-05,4.8757162127244085,68,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P07437,TUBB,ENSG00000196230,DB00328|P07437,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P30536,TSPO,ENSG00000100300,DB04868|P30536,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P35372,OPRM1,ENSG00000112038,DB04868|P35372,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P25101,EDNRA,ENSG00000151617,DB04868|P25101,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P03372,ESR1,ENSG00000091831,DB04868|P03372,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P34903,GABRA3,ENSG00000011677,DB04868|P34903,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,Q02750,MAP2K1,ENSG00000169032,DB04868|Q02750,,
DB04868,1.3189961361890452e-05,4.879756476655481,69,Nilotinib,L01,Antineoplastic agents ,P07437,TUBB,ENSG00000196230,DB04868|P07437,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00909|P30536,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00909|P35372,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB00909|P25101,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00909|P03372,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB00909|P34903,target,binder
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00909|Q02750,,
DB00909,1.3001333626624368e-05,4.886012097156432,70,Zonisamide,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00909|P07437,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB00818|P30536,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB00818|P35372,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P25101,EDNRA,ENSG00000151617,DB00818|P25101,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB00818|P03372,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P34903,GABRA3,ENSG00000011677,DB00818|P34903,target_positiveEffect,positive allosteric modulator
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB00818|Q02750,,
DB00818,1.2930449765195792e-05,4.888386368611832,71,Propofol,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB00818|P07437,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00623|P30536,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00623|P35372,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00623|P25101,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00623|P03372,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00623|P34903,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00623|Q02750,,
DB00623,1.2540832625157404e-05,4.901673628377147,72,Fluphenazine,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00623|P07437,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P30536,TSPO,ENSG00000100300,DB01863|P30536,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P35372,OPRM1,ENSG00000112038,DB01863|P35372,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P25101,EDNRA,ENSG00000151617,DB01863|P25101,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P03372,ESR1,ENSG00000091831,DB01863|P03372,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P34903,GABRA3,ENSG00000011677,DB01863|P34903,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,Q02750,MAP2K1,ENSG00000169032,DB01863|Q02750,,
DB01863,1.2528886202668018e-05,4.902087535353446,73,,,,P07437,TUBB,ENSG00000196230,DB01863|P07437,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P30536,TSPO,ENSG00000100300,DB00321|P30536,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P35372,OPRM1,ENSG00000112038,DB00321|P35372,target,binder
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P25101,EDNRA,ENSG00000151617,DB00321|P25101,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P03372,ESR1,ENSG00000091831,DB00321|P03372,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P34903,GABRA3,ENSG00000011677,DB00321|P34903,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,Q02750,MAP2K1,ENSG00000169032,DB00321|Q02750,,
DB00321,1.243471585008817e-05,4.905364134491248,74,Amitriptyline,N06,Psychoanaleptics ,P07437,TUBB,ENSG00000196230,DB00321|P07437,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P30536,TSPO,ENSG00000100300,DB01127|P30536,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P35372,OPRM1,ENSG00000112038,DB01127|P35372,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P25101,EDNRA,ENSG00000151617,DB01127|P25101,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P03372,ESR1,ENSG00000091831,DB01127|P03372,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P34903,GABRA3,ENSG00000011677,DB01127|P34903,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,Q02750,MAP2K1,ENSG00000169032,DB01127|Q02750,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,D01,Antifungals for dermatological use ,P07437,TUBB,ENSG00000196230,DB01127|P07437,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P30536,TSPO,ENSG00000100300,DB01127|P30536,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P35372,OPRM1,ENSG00000112038,DB01127|P35372,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P25101,EDNRA,ENSG00000151617,DB01127|P25101,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P03372,ESR1,ENSG00000091831,DB01127|P03372,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P34903,GABRA3,ENSG00000011677,DB01127|P34903,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q02750,MAP2K1,ENSG00000169032,DB01127|Q02750,,
DB01127,1.2408974102574578e-05,4.906264121805675,75,Econazole,G01,Gynecological antiinfectives and antiseptics ,P07437,TUBB,ENSG00000196230,DB01127|P07437,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01238|P30536,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01238|P35372,target,ligand
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB01238|P25101,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01238|P03372,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB01238|P34903,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01238|Q02750,,
DB01238,1.2214045774330924e-05,4.913140456740507,76,Aripiprazole,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01238|P07437,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P30536,TSPO,ENSG00000100300,DB00279|P30536,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P35372,OPRM1,ENSG00000112038,DB00279|P35372,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P25101,EDNRA,ENSG00000151617,DB00279|P25101,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P03372,ESR1,ENSG00000091831,DB00279|P03372,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P34903,GABRA3,ENSG00000011677,DB00279|P34903,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,Q02750,MAP2K1,ENSG00000169032,DB00279|Q02750,,
DB00279,1.2010454715182176e-05,4.9204405499196495,77,,,,P07437,TUBB,ENSG00000196230,DB00279|P07437,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB09118|P30536,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB09118|P35372,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB09118|P25101,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB09118|P03372,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB09118|P34903,target_positiveEffect,"agonist, positive allosteric modulator"
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB09118|Q02750,,
DB09118,1.196790698057422e-05,4.921981794979306,78,Stiripentol,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB09118|P07437,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P30536,TSPO,ENSG00000100300,DB01956|P30536,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P35372,OPRM1,ENSG00000112038,DB01956|P35372,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P25101,EDNRA,ENSG00000151617,DB01956|P25101,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P03372,ESR1,ENSG00000091831,DB01956|P03372,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P34903,GABRA3,ENSG00000011677,DB01956|P34903,target_positiveEffect,agonist
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,Q02750,MAP2K1,ENSG00000169032,DB01956|Q02750,,
DB01956,1.1954099387457627e-05,4.922483137723938,79,,,,P07437,TUBB,ENSG00000196230,DB01956|P07437,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P30536,TSPO,ENSG00000100300,DB01028|P30536,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P35372,OPRM1,ENSG00000112038,DB01028|P35372,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P25101,EDNRA,ENSG00000151617,DB01028|P25101,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P03372,ESR1,ENSG00000091831,DB01028|P03372,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P34903,GABRA3,ENSG00000011677,DB01028|P34903,target_positiveEffect,positive allosteric modulator
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,Q02750,MAP2K1,ENSG00000169032,DB01028|Q02750,,
DB01028,1.189413819596553e-05,4.924667019813824,80,Methoxyflurane,N02,Analgesics,P07437,TUBB,ENSG00000196230,DB01028|P07437,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P30536,TSPO,ENSG00000100300,DB00241|P30536,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P35372,OPRM1,ENSG00000112038,DB00241|P35372,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P25101,EDNRA,ENSG00000151617,DB00241|P25101,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P03372,ESR1,ENSG00000091831,DB00241|P03372,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P34903,GABRA3,ENSG00000011677,DB00241|P34903,target_positiveEffect,"potentiator, positive allosteric modulator"
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,Q02750,MAP2K1,ENSG00000169032,DB00241|Q02750,,
DB00241,1.1775811969854324e-05,4.929009137543487,81,,,,P07437,TUBB,ENSG00000196230,DB00241|P07437,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00306|P30536,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00306|P35372,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00306|P25101,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00306|P03372,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00306|P34903,target_positiveEffect,"potentiator, positive allosteric modulator"
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00306|Q02750,,
DB00306,1.1775811969854324e-05,4.929009137543487,81,Talbutal,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00306|P07437,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00463|P30536,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00463|P35372,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB00463|P25101,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00463|P03372,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB00463|P34903,target_positiveEffect,"potentiator, positive allosteric modulator"
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00463|Q02750,,
DB00463,1.1775811969854324e-05,4.929009137543487,81,Metharbital,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00463|P07437,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB00794|P30536,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB00794|P35372,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB00794|P25101,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB00794|P03372,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB00794|P34903,target_positiveEffect,"potentiator, positive allosteric modulator"
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB00794|Q02750,,
DB00794,1.1775811969854324e-05,4.929009137543487,81,Primidone,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB00794|P07437,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00475|P30536,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00475|P35372,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00475|P25101,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00475|P03372,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00475|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00475|Q02750,,
DB00475,1.166229334267074e-05,4.933216038931011,85,Chlordiazepoxide,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00475|P07437,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00829|P30536,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00829|P35372,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00829|P25101,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00829|P03372,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00829|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00829|Q02750,,
DB00829,1.152554598475205e-05,4.938338492181387,86,Diazepam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00829|P07437,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB00292|P30536,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB00292|P35372,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P25101,EDNRA,ENSG00000151617,DB00292|P25101,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB00292|P03372,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P34903,GABRA3,ENSG00000011677,DB00292|P34903,target_positiveEffect,positive allosteric modulator
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB00292|Q02750,,
DB00292,1.148498034497397e-05,4.93986974370593,87,Etomidate,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB00292|P07437,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P30536,TSPO,ENSG00000100300,DB11582|P30536,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P35372,OPRM1,ENSG00000112038,DB11582|P35372,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P25101,EDNRA,ENSG00000151617,DB11582|P25101,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P03372,ESR1,ENSG00000091831,DB11582|P03372,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P34903,GABRA3,ENSG00000011677,DB11582|P34903,target_negativeEffect,antagonist
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,Q02750,MAP2K1,ENSG00000169032,DB11582|Q02750,,
DB11582,1.148259820965086e-05,4.939959831411712,88,Thiocolchicoside,M03,Muscle relaxants ,P07437,TUBB,ENSG00000196230,DB11582|P07437,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00683|P30536,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00683|P35372,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00683|P25101,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00683|P03372,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00683|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00683|Q02750,,
DB00683,1.1474168778252647e-05,4.940278766191011,89,Midazolam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00683|P07437,,
