drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01262|O15379,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01262|Q9UKV0,target_negativeEffect,inhibitor
DB01262,1.885987338303884e-05,4.724461227252568,41,Decitabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01262|P12931,,
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06176|Q13547,target_negativeEffect,"antagonist, inhibitor"
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06176|Q9UQL6,target_negativeEffect,inhibitor
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06176|Q92769,target_negativeEffect,"antagonist, inhibitor"
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06176|P09884,,
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06176|P12268,,
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06176|P07947,,
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06176|P06241,,
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06176|P56524,target_negativeEffect,inhibitor
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06176|Q8WUI4,target_negativeEffect,inhibitor
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06176|O15379,target_negativeEffect,inhibitor
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06176|Q9UKV0,target_negativeEffect,inhibitor
DB06176,1.8799610319305024e-05,4.725851152753847,42,Romidepsin,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06176|P12931,,
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,Q13547,HDAC1,ENSG00000116478,DB06819|Q13547,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,Q9UQL6,HDAC5,ENSG00000108840,DB06819|Q9UQL6,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,Q92769,HDAC2,ENSG00000196591,DB06819|Q92769,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P09884,POLA1,ENSG00000101868,DB06819|P09884,,
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P12268,IMPDH2,ENSG00000178035,DB06819|P12268,,
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P07947,YES1,ENSG00000176105,DB06819|P07947,,
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P06241,FYN,ENSG00000010810,DB06819|P06241,,
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P56524,HDAC4,ENSG00000068024,DB06819|P56524,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,Q8WUI4,HDAC7,ENSG00000061273,DB06819|Q8WUI4,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,O15379,HDAC3,ENSG00000171720,DB06819|O15379,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,Q9UKV0,HDAC9,ENSG00000048052,DB06819|Q9UKV0,target_negativeEffect,inhibitor
DB06819,1.8375580828967e-05,4.7357589245252045,43,,,,P12931,SRC,ENSG00000197122,DB06819|P12931,,
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06603|Q13547,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06603|Q9UQL6,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06603|Q92769,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06603|P09884,,
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06603|P12268,,
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06603|P07947,,
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06603|P06241,,
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06603|P56524,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06603|Q8WUI4,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06603|O15379,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06603|Q9UKV0,target_negativeEffect,inhibitor
DB06603,1.8201248303352127e-05,4.739898825604676,44,Panobinostat,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06603|P12931,,
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,Q13547,HDAC1,ENSG00000116478,DB12645|Q13547,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12645|Q9UQL6,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,Q92769,HDAC2,ENSG00000196591,DB12645|Q92769,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P09884,POLA1,ENSG00000101868,DB12645|P09884,,
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P12268,IMPDH2,ENSG00000178035,DB12645|P12268,,
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P07947,YES1,ENSG00000176105,DB12645|P07947,,
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P06241,FYN,ENSG00000010810,DB12645|P06241,,
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P56524,HDAC4,ENSG00000068024,DB12645|P56524,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12645|Q8WUI4,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,O15379,HDAC3,ENSG00000171720,DB12645|O15379,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12645|Q9UKV0,target_negativeEffect,inhibitor
DB12645,1.8201248303352127e-05,4.739898825604676,44,,,,P12931,SRC,ENSG00000197122,DB12645|P12931,,
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB11841|Q13547,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB11841|Q9UQL6,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB11841|Q92769,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB11841|P09884,,
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB11841|P12268,,
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB11841|P07947,,
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB11841|P06241,,
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB11841|P56524,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB11841|Q8WUI4,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB11841|O15379,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB11841|Q9UKV0,target_negativeEffect,inhibitor
DB11841,1.8201248303352127e-05,4.739898825604676,44,Entinostat,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB11841|P12931,,
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,Q13547,HDAC1,ENSG00000116478,DB12565|Q13547,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12565|Q9UQL6,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,Q92769,HDAC2,ENSG00000196591,DB12565|Q92769,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P09884,POLA1,ENSG00000101868,DB12565|P09884,,
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P12268,IMPDH2,ENSG00000178035,DB12565|P12268,,
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P07947,YES1,ENSG00000176105,DB12565|P07947,,
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P06241,FYN,ENSG00000010810,DB12565|P06241,,
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P56524,HDAC4,ENSG00000068024,DB12565|P56524,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12565|Q8WUI4,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,O15379,HDAC3,ENSG00000171720,DB12565|O15379,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12565|Q9UKV0,target_negativeEffect,inhibitor
DB12565,1.8201248303352127e-05,4.739898825604676,44,,,,P12931,SRC,ENSG00000197122,DB12565|P12931,,
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,Q13547,HDAC1,ENSG00000116478,DB12847|Q13547,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12847|Q9UQL6,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,Q92769,HDAC2,ENSG00000196591,DB12847|Q92769,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P09884,POLA1,ENSG00000101868,DB12847|P09884,,
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P12268,IMPDH2,ENSG00000178035,DB12847|P12268,,
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P07947,YES1,ENSG00000176105,DB12847|P07947,,
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P06241,FYN,ENSG00000010810,DB12847|P06241,,
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P56524,HDAC4,ENSG00000068024,DB12847|P56524,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12847|Q8WUI4,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,O15379,HDAC3,ENSG00000171720,DB12847|O15379,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12847|Q9UKV0,target_negativeEffect,inhibitor
DB12847,1.8201248303352127e-05,4.739898825604676,44,,,,P12931,SRC,ENSG00000197122,DB12847|P12931,,
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB05015|Q13547,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB05015|Q9UQL6,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB05015|Q92769,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB05015|P09884,,
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB05015|P12268,,
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB05015|P07947,,
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB05015|P06241,,
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB05015|P56524,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB05015|Q8WUI4,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB05015|O15379,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB05015|Q9UKV0,target_negativeEffect,inhibitor
DB05015,1.8201248303352127e-05,4.739898825604676,44,Belinostat,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB05015|P12931,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,Q13547,HDAC1,ENSG00000116478,DB14548|Q13547,target_positiveEffect,cofactor
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,Q9UQL6,HDAC5,ENSG00000108840,DB14548|Q9UQL6,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,Q92769,HDAC2,ENSG00000196591,DB14548|Q92769,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P09884,POLA1,ENSG00000101868,DB14548|P09884,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P12268,IMPDH2,ENSG00000178035,DB14548|P12268,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P07947,YES1,ENSG00000176105,DB14548|P07947,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P06241,FYN,ENSG00000010810,DB14548|P06241,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P56524,HDAC4,ENSG00000068024,DB14548|P56524,target_positiveEffect,cofactor
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,Q8WUI4,HDAC7,ENSG00000061273,DB14548|Q8WUI4,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,O15379,HDAC3,ENSG00000171720,DB14548|O15379,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,Q9UKV0,HDAC9,ENSG00000048052,DB14548|Q9UKV0,,
DB14548,1.7800315832181072e-05,4.749572291907028,50,,,,P12931,SRC,ENSG00000197122,DB14548|P12931,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00317|Q13547,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00317|Q9UQL6,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00317|Q92769,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00317|P09884,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00317|P12268,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00317|P07947,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00317|P06241,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00317|P56524,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00317|Q8WUI4,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00317|O15379,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00317|Q9UKV0,,
DB00317,1.45529660791546e-05,4.837048482930309,51,Gefitinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00317|P12931,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB04868|Q13547,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB04868|Q9UQL6,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB04868|Q92769,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB04868|P09884,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB04868|P12268,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB04868|P07947,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB04868|P06241,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB04868|P56524,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB04868|Q8WUI4,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB04868|O15379,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB04868|Q9UKV0,,
DB04868,1.4477876242513024e-05,4.839295140058959,52,Nilotinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB04868|P12931,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,Q13547,HDAC1,ENSG00000116478,DB11638|Q13547,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,Q9UQL6,HDAC5,ENSG00000108840,DB11638|Q9UQL6,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,Q92769,HDAC2,ENSG00000196591,DB11638|Q92769,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P09884,POLA1,ENSG00000101868,DB11638|P09884,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P12268,IMPDH2,ENSG00000178035,DB11638|P12268,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P07947,YES1,ENSG00000176105,DB11638|P07947,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P06241,FYN,ENSG00000010810,DB11638|P06241,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P56524,HDAC4,ENSG00000068024,DB11638|P56524,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,Q8WUI4,HDAC7,ENSG00000061273,DB11638|Q8WUI4,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,O15379,HDAC3,ENSG00000171720,DB11638|O15379,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,Q9UKV0,HDAC9,ENSG00000048052,DB11638|Q9UKV0,,
DB11638,1.4323575367915484e-05,4.843948562423098,53,Cotecxin,P01,Antiprotozoals ,P12931,SRC,ENSG00000197122,DB11638|P12931,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00619|Q13547,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00619|Q9UQL6,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00619|Q92769,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00619|P09884,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00619|P12268,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00619|P07947,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00619|P06241,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00619|P56524,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00619|Q8WUI4,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00619|O15379,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00619|Q9UKV0,,
DB00619,1.3741403761513807e-05,4.86196889939154,54,Imatinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00619|P12931,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,Q13547,HDAC1,ENSG00000116478,DB00675|Q13547,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB00675|Q9UQL6,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,Q92769,HDAC2,ENSG00000196591,DB00675|Q92769,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P09884,POLA1,ENSG00000101868,DB00675|P09884,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P12268,IMPDH2,ENSG00000178035,DB00675|P12268,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P07947,YES1,ENSG00000176105,DB00675|P07947,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P06241,FYN,ENSG00000010810,DB00675|P06241,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P56524,HDAC4,ENSG00000068024,DB00675|P56524,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB00675|Q8WUI4,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,O15379,HDAC3,ENSG00000171720,DB00675|O15379,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB00675|Q9UKV0,,
DB00675,1.225508611049408e-05,4.911683632826344,55,Tamoxifen,L02,Endocrine therapy ,P12931,SRC,ENSG00000197122,DB00675|P12931,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00477|Q13547,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00477|Q9UQL6,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00477|Q92769,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00477|P09884,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00477|P12268,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00477|P07947,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00477|P06241,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00477|P56524,,
