cmpdname,drugbank_id,atc_code,atc_label
Zorubicin,DB11618,D000970,Antineoplastic Agents
Zorubicin,DB11618,L01,Antineoplastic agents 
Zorubicin,DB11618,L01D,Cytotoxic antibiotics and related substances 
Zorubicin,DB11618,L01DB,Anthracyclines and related substances
Lurbinectedin,DB12674,C274,Antineoplastic Agent 
Lurbinectedin,DB12674,C186664,Cytotoxic Chemotherapeutic Agent 
Lurbinectedin,DB12674,C2842,DNA Binding Agent
Lurbinectedin,DB12674,L01,Antineoplastic agents
Rociletinib,DB11907,C274,Antineoplastic Agent 
Rociletinib,DB11907,C163758,Targeted Therapy Agent 
Rociletinib,DB11907,C163952,EGFR-targeting Agent
Rociletinib,DB11907,C274,Antineoplastic Agent 
Rociletinib,DB11907,C2189,Signal Transduction Inhibitor 
Rociletinib,DB11907,C129824,Antineoplastic Protein Inhibitor
Rociletinib,DB11907,C471,Enzyme Inhibitor 
Rociletinib,DB11907,C129825,Antineoplastic Enzyme Inhibitor
Rociletinib,DB11907,C471,Enzyme Inhibitor 
Rociletinib,DB11907,C1404,Protein Kinase Inhibitor 
Rociletinib,DB11907,C1967,Tyrosine Kinase Inhibitor
Rociletinib,DB11907,L01,Antineoplastic agents 
Rociletinib,DB11907,L01E,Protein kinase inhibitors 
Rociletinib,DB11907,L01EB,Epidermal growth factor receptor (egfr) tyrosine kinase inhibitors
Ceritinib,DB09063,C274,Antineoplastic Agent 
Ceritinib,DB09063,C163758,Targeted Therapy Agent 
Ceritinib,DB09063,C141136,ALK Inhibitor
Ceritinib,DB09063,C274,Antineoplastic Agent 
Ceritinib,DB09063,C2189,Signal Transduction Inhibitor 
Ceritinib,DB09063,C129824,Antineoplastic Protein Inhibitor
Ceritinib,DB09063,C471,Enzyme Inhibitor 
Ceritinib,DB09063,C129825,Antineoplastic Enzyme Inhibitor
Ceritinib,DB09063,C471,Enzyme Inhibitor 
Ceritinib,DB09063,C1404,Protein Kinase Inhibitor 
Ceritinib,DB09063,C1967,Tyrosine Kinase Inhibitor
Ceritinib,DB09063,D000970,Antineoplastic Agents
Ceritinib,DB09063,D004791,Enzyme Inhibitors 
Ceritinib,DB09063,D047428,Protein Kinase Inhibitors
Ceritinib,DB09063,L01,Antineoplastic agents 
Ceritinib,DB09063,L01E,Protein kinase inhibitors 
Ceritinib,DB09063,L01ED,Anaplastic lymphoma kinase (alk) inhibitors
Dorzagliatin,DB15123,A10,Drugs used in diabetes 
Dorzagliatin,DB15123,A10B,"Blood glucose lowering drugs, excl. insulins"
Dorzagliatin,DB15123,C78276,Agent Affecting Digestive System or Metabolism 
Dorzagliatin,DB15123,C29703,Antilipidemic Agent
Peficitinib,DB11708,C471,Enzyme Inhibitor 
Peficitinib,DB11708,C1404,Protein Kinase Inhibitor 
Peficitinib,DB11708,C1967,Tyrosine Kinase Inhibitor
Peficitinib,DB11708,D004791,Enzyme Inhibitors
Peficitinib,DB11708,D007155,Immunologic Factors 
Peficitinib,DB11708,D007166,Immunosuppressive Agents
Peficitinib,DB11708,L04,Immunosuppressants 
Peficitinib,DB11708,L04A,Immunosuppressants 
Peficitinib,DB11708,L04AA,Selective immunosuppressants
Coblopasvir,DB15315,C254,Anti-Infective Agent 
Coblopasvir,DB15315,C281,Antiviral Agent
Coblopasvir,DB15315,J05,Antivirals for systemic use 
Coblopasvir,DB15315,J05A,Direct acting antivirals 
Coblopasvir,DB15315,J05AP,Antivirals for treatment of hcv infections
Doravirine,DB12301,C254,Anti-Infective Agent 
Doravirine,DB12301,C281,Antiviral Agent
Doravirine,DB12301,C471,Enzyme Inhibitor 
Doravirine,DB12301,C1589,Reverse Transcriptase Inhibitor 
Doravirine,DB12301,C97453,Non-nucleoside Reverse Transcriptase Inhibitor
Doravirine,DB12301,J05,Antivirals for systemic use 
Doravirine,DB12301,J05A,Direct acting antivirals 
Doravirine,DB12301,J05AG,Non-nucleoside reverse transcriptase inhibitors
Upadacitinib,DB15091,D018501,Antirheumatic Agents
Upadacitinib,DB15091,L04,Immunosuppressants 
Upadacitinib,DB15091,L04A,Immunosuppressants 
Upadacitinib,DB15091,L04AA,Selective immunosuppressants
Upadacitinib,DB15091,D004791,Enzyme Inhibitors 
Upadacitinib,DB15091,D047428,Protein Kinase Inhibitors 
Upadacitinib,DB15091,C471,Enzyme Inhibitor 
Upadacitinib,DB15091,C1404,Protein Kinase Inhibitor 
Upadacitinib,DB15091,C1967,Tyrosine Kinase Inhibitor
Mirogabalin,DB11825,C78272,Agent Affecting Nervous System 
Mirogabalin,DB11825,C241,Analgesic Agent 
Mirogabalin,DB11825,C2198,Nonnarcotic Analgesic
Mirogabalin,DB11825,N02,Analgesics 
Mirogabalin,DB11825,N02B,Other analgesics and antipyretics 
Mirogabalin,DB11825,N02BF,Gabapentinoids
Oliceridine,DB14881,C78272,Agent Affecting Nervous System 
Oliceridine,DB14881,C67413,Opioid Receptor Agonist
Oliceridine,DB14881,N02,Analgesics 
Oliceridine,DB14881,N02A,Opioids
Tazemetostat,DB12887,L01,Antineoplastic agents
Tazemetostat,DB12887,C471,Enzyme Inhibitor 
Tazemetostat,DB12887,C129825,Antineoplastic Enzyme Inhibitor 
Tazemetostat,DB12887,C156804,EZH2 Inhibitor
Tazemetostat,DB12887,C274,Antineoplastic Agent 
Tazemetostat,DB12887,C2189,Signal Transduction Inhibitor 
Tazemetostat,DB12887,C129824,Antineoplastic Protein Inhibitor
Netarsudil,DB13931,C78283,Agent Affecting Organs of Special Senses 
Netarsudil,DB13931,C29705,Anti-glaucoma Agent
Netarsudil,DB13931,S01,Ophthalmologicals 
Netarsudil,DB13931,S01E,Antiglaucoma preparations and miotics
Darolutamide,DB12941,C147908,Hormone Therapy Agent 
Darolutamide,DB12941,C547,Hormone Antagonist 
Darolutamide,DB12941,C242,Anti-Androgen
Darolutamide,DB12941,C274,Antineoplastic Agent 
Darolutamide,DB12941,C163758,Targeted Therapy Agent 
Darolutamide,DB12941,C146993,Androgen Receptor Inhibitor
Darolutamide,DB12941,L02,Endocrine therapy 
Darolutamide,DB12941,L02B,Hormone antagonists and related agents 
Darolutamide,DB12941,L02BB,Anti-androgens
Erdafitinib,DB12147,C274,Antineoplastic Agent 
Erdafitinib,DB12147,C2189,Signal Transduction Inhibitor 
Erdafitinib,DB12147,C129824,Antineoplastic Protein Inhibitor
Erdafitinib,DB12147,C471,Enzyme Inhibitor 
Erdafitinib,DB12147,C129825,Antineoplastic Enzyme Inhibitor
Erdafitinib,DB12147,C471,Enzyme Inhibitor 
Erdafitinib,DB12147,C1404,Protein Kinase Inhibitor 
Erdafitinib,DB12147,C1967,Tyrosine Kinase Inhibitor
Erdafitinib,DB12147,L01,Antineoplastic agents 
Erdafitinib,DB12147,L01E,Protein kinase inhibitors 
Erdafitinib,DB12147,L01EN,Fibroblast growth factor receptor (fgfr) tyrosine kinase inhibitors
Trilaciclib,DB15442,C274,Antineoplastic Agent 
Trilaciclib,DB15442,C163758,Targeted Therapy Agent
Trilaciclib,DB15442,C274,Antineoplastic Agent 
Trilaciclib,DB15442,C2189,Signal Transduction Inhibitor 
Trilaciclib,DB15442,C129824,Antineoplastic Protein Inhibitor
Trilaciclib,DB15442,C471,Enzyme Inhibitor 
Trilaciclib,DB15442,C129825,Antineoplastic Enzyme Inhibitor
Trilaciclib,DB15442,C471,Enzyme Inhibitor 
Trilaciclib,DB15442,C1404,Protein Kinase Inhibitor 
Trilaciclib,DB15442,C2185,Cyclin-Dependent Kinase Inhibitor
Trilaciclib,DB15442,V03,All other therapeutic products 
Trilaciclib,DB15442,V03A,All other therapeutic products 
Trilaciclib,DB15442,V03AF,Detoxifying agents for antineoplastic treatment
Brigatinib,DB12267,C274,Antineoplastic Agent 
Brigatinib,DB12267,C163758,Targeted Therapy Agent 
Brigatinib,DB12267,C141136,ALK Inhibitor
Brigatinib,DB12267,C274,Antineoplastic Agent 
Brigatinib,DB12267,C163758,Targeted Therapy Agent 
Brigatinib,DB12267,C163952,EGFR-targeting Agent
Brigatinib,DB12267,C274,Antineoplastic Agent 
Brigatinib,DB12267,C2189,Signal Transduction Inhibitor 
Brigatinib,DB12267,C129824,Antineoplastic Protein Inhibitor
Brigatinib,DB12267,C471,Enzyme Inhibitor 
Brigatinib,DB12267,C129825,Antineoplastic Enzyme Inhibitor
Brigatinib,DB12267,C471,Enzyme Inhibitor 
Brigatinib,DB12267,C1404,Protein Kinase Inhibitor 
Brigatinib,DB12267,C1967,Tyrosine Kinase Inhibitor
Brigatinib,DB12267,L01,Antineoplastic agents 
Brigatinib,DB12267,L01E,Protein kinase inhibitors 
Brigatinib,DB12267,L01ED,Anaplastic lymphoma kinase (alk) inhibitors
Ubrogepant,DB15328,C78272,Agent Affecting Nervous System 
Ubrogepant,DB15328,C241,Analgesic Agent
Ubrogepant,DB15328,N02,Analgesics 
Ubrogepant,DB15328,N02C,Antimigraine preparations 
Ubrogepant,DB15328,N02CD,Calcitonin gene-related peptide (cgrp) antagonists
Adenosylcobalamin,DB11191,B03,Antianemic preparations 
Adenosylcobalamin,DB11191,B03B,Vitamin b12 and folic acid 
Adenosylcobalamin,DB11191,B03BA,Vitamin b12 (cyanocobalamin and analogues)
Axlon,DB00200,B03,Antianemic preparations 
Axlon,DB00200,B03B,Vitamin b12 and folic acid 
Axlon,DB00200,B03BA,Vitamin b12 (cyanocobalamin and analogues)
Axlon,DB00200,D006401,Hematologic Agents 
Axlon,DB00200,D006397,Hematinics
Axlon,DB00200,D018977,Micronutrients 
Axlon,DB00200,D014815,Vitamins
Axlon,DB00200,V03,All other therapeutic products 
Axlon,DB00200,V03A,All other therapeutic products 
Axlon,DB00200,V03AB,Antidotes
Plecanatide,DB13170,A06,Drugs for constipation 
Plecanatide,DB13170,A06A,Drugs for constipation
Plecanatide,DB13170,C78276,Agent Affecting Digestive System or Metabolism
Plecanatide,DB13170,D005765,Gastrointestinal Agents 
Plecanatide,DB13170,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Plecanatide,DB13170,D006728,Hormones
Plecanatide,DB13170,D020536,Enzyme Activators
Ridaura,DB00995,D018501,Antirheumatic Agents
Ridaura,DB00995,M01,Antiinflammatory and antirheumatic products 
Ridaura,DB00995,M01C,Specific antirheumatic agents 
Ridaura,DB00995,M01CB,Gold preparations
Flortaucipir F-18,DB14914,C1446,Radiopharmaceutical Compound 
Flortaucipir F-18,DB14914,C2124,Radioconjugate
Flortaucipir F-18,DB14914,V09,Diagnostic radiopharmaceuticals 
Flortaucipir F-18,DB14914,V09A,Central nervous system
Acalabrutinib,DB11703,C471,Enzyme Inhibitor 
Acalabrutinib,DB11703,C1404,Protein Kinase Inhibitor 
Acalabrutinib,DB11703,C1967,Tyrosine Kinase Inhibitor
Acalabrutinib,DB11703,C471,Enzyme Inhibitor 
Acalabrutinib,DB11703,C129825,Antineoplastic Enzyme Inhibitor
Acalabrutinib,DB11703,C274,Antineoplastic Agent 
Acalabrutinib,DB11703,C163758,Targeted Therapy Agent 
Acalabrutinib,DB11703,C163774,BTK-targeting Agent
Acalabrutinib,DB11703,D000970,Antineoplastic Agents
Acalabrutinib,DB11703,C274,Antineoplastic Agent 
Acalabrutinib,DB11703,C2189,Signal Transduction Inhibitor 
Acalabrutinib,DB11703,C129824,Antineoplastic Protein Inhibitor
Evocalcet,DB12388,C78275,Agent Affecting Blood or Body Fluid 
Evocalcet,DB12388,C2136,Malignancy-Associated Hypercalcemia Inhibitor
MeCbl,DB03614,B03,Antianemic preparations 
MeCbl,DB03614,B03B,Vitamin b12 and folic acid 
MeCbl,DB03614,B03BA,Vitamin b12 (cyanocobalamin and analogues)
Selinexor,DB11942,L01,Antineoplastic agents
Selinexor,DB11942,C274,Antineoplastic Agent 
Selinexor,DB11942,C2189,Signal Transduction Inhibitor 
Selinexor,DB11942,C129824,Antineoplastic Protein Inhibitor
Osimertinib,DB09330,C274,Antineoplastic Agent 
Osimertinib,DB09330,C163758,Targeted Therapy Agent 
Osimertinib,DB09330,C163952,EGFR-targeting Agent
Osimertinib,DB09330,C274,Antineoplastic Agent 
Osimertinib,DB09330,C2189,Signal Transduction Inhibitor 
Osimertinib,DB09330,C129824,Antineoplastic Protein Inhibitor
Osimertinib,DB09330,C471,Enzyme Inhibitor 
Osimertinib,DB09330,C129825,Antineoplastic Enzyme Inhibitor
Osimertinib,DB09330,C471,Enzyme Inhibitor 
Osimertinib,DB09330,C1404,Protein Kinase Inhibitor 
Osimertinib,DB09330,C1967,Tyrosine Kinase Inhibitor
Osimertinib,DB09330,D000970,Antineoplastic Agents
Osimertinib,DB09330,D004791,Enzyme Inhibitors 
Osimertinib,DB09330,D047428,Protein Kinase Inhibitors
Osimertinib,DB09330,L01,Antineoplastic agents 
Osimertinib,DB09330,L01E,Protein kinase inhibitors 
Osimertinib,DB09330,L01EB,Epidermal growth factor receptor (egfr) tyrosine kinase inhibitors
Etelcalcetide,DB12865,C78275,Agent Affecting Blood or Body Fluid
Etelcalcetide,DB12865,H05,Calcium homeostasis 
Etelcalcetide,DB12865,H05B,Anti-parathyroid agents
Ripretinib,DB14840,C274,Antineoplastic Agent 
Ripretinib,DB14840,C1742,Angiogenesis Inhibitor
Ripretinib,DB14840,C274,Antineoplastic Agent 
Ripretinib,DB14840,C2189,Signal Transduction Inhibitor 
Ripretinib,DB14840,C129824,Antineoplastic Protein Inhibitor
Ripretinib,DB14840,C471,Enzyme Inhibitor 
Ripretinib,DB14840,C129825,Antineoplastic Enzyme Inhibitor
Ripretinib,DB14840,C471,Enzyme Inhibitor 
Ripretinib,DB14840,C1404,Protein Kinase Inhibitor 
Ripretinib,DB14840,C1967,Tyrosine Kinase Inhibitor
Ripretinib,DB14840,L01,Antineoplastic agents 
Ripretinib,DB14840,L01E,Protein kinase inhibitors
Montmorillonite,DB13654,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents "
Montmorillonite,DB13654,A07B,Intestinal adsorbents
Montmorillonite,DB13654,C78276,Agent Affecting Digestive System or Metabolism 
Montmorillonite,DB13654,C266,Antidiarrheal Agent
Montmorillonite,DB13654,D020011,Protective Agents 
Montmorillonite,DB13654,D000931,Antidotes
Aloxiprin,DB13509,B01,Antithrombotic agents 
Aloxiprin,DB13509,B01A,Antithrombotic agents 
Aloxiprin,DB13509,B01AC,Platelet aggregation inhibitors excl. heparin
Aloxiprin,DB13509,C78272,Agent Affecting Nervous System 
Aloxiprin,DB13509,C241,Analgesic Agent 
Aloxiprin,DB13509,C2198,Nonnarcotic Analgesic
Aloxiprin,DB13509,D000893,Anti-Inflammatory Agents 
Aloxiprin,DB13509,D000894,"Anti-Inflammatory Agents, Non-Steroidal "
Aloxiprin,DB13509,D012459,Salicylates
Aloxiprin,DB13509,N02,Analgesics 
Aloxiprin,DB13509,N02B,Other analgesics and antipyretics 
Aloxiprin,DB13509,N02BA,Salicylic acid and derivatives
Acetylglycinamide chloral hydrate,DB13402,N05,Psycholeptics 
Acetylglycinamide chloral hydrate,DB13402,N05C,Hypnotics and sedatives 
Acetylglycinamide chloral hydrate,DB13402,N05CC,Aldehydes and derivatives
Magnesium D-gluconate (1:2) hydrate,DB13749,A12,Mineral supplements 
Magnesium D-gluconate (1:2) hydrate,DB13749,A12C,Other mineral supplements 
Magnesium D-gluconate (1:2) hydrate,DB13749,A12CC,Magnesium
Tenapanor,DB11761,A06,Drugs for constipation 
Tenapanor,DB11761,A06A,Drugs for constipation
Tenapanor,DB11761,C78276,Agent Affecting Digestive System or Metabolism
Voxelotor,DB14975,C78275,Agent Affecting Blood or Body Fluid
Voxelotor,DB14975,D006401,Hematologic Agents
Futibatinib,DB15149,C274,Antineoplastic Agent 
Futibatinib,DB15149,C163758,Targeted Therapy Agent 
Futibatinib,DB15149,C164035,FGFR-targeting Agent
Futibatinib,DB15149,C274,Antineoplastic Agent 
Futibatinib,DB15149,C2189,Signal Transduction Inhibitor 
Futibatinib,DB15149,C129824,Antineoplastic Protein Inhibitor
Futibatinib,DB15149,C471,Enzyme Inhibitor 
Futibatinib,DB15149,C129825,Antineoplastic Enzyme Inhibitor 
Futibatinib,DB15149,C155727,FGFR Inhibitor
Futibatinib,DB15149,C471,Enzyme Inhibitor 
Futibatinib,DB15149,C1404,Protein Kinase Inhibitor 
Futibatinib,DB15149,C1967,Tyrosine Kinase Inhibitor
Futibatinib,DB15149,D000970,Antineoplastic Agents
Futibatinib,DB15149,L01,Antineoplastic agents 
Futibatinib,DB15149,L01E,Protein kinase inhibitors 
Futibatinib,DB15149,L01EN,Fibroblast growth factor receptor (fgfr) tyrosine kinase inhibitors
Ivosidenib,DB14568,C274,Antineoplastic Agent 
Ivosidenib,DB14568,C163758,Targeted Therapy Agent
Ivosidenib,DB14568,C274,Antineoplastic Agent 
Ivosidenib,DB14568,C2189,Signal Transduction Inhibitor 
Ivosidenib,DB14568,C129824,Antineoplastic Protein Inhibitor
Ivosidenib,DB14568,C471,Enzyme Inhibitor 
Ivosidenib,DB14568,C129825,Antineoplastic Enzyme Inhibitor
Ivosidenib,DB14568,C471,Enzyme Inhibitor 
Ivosidenib,DB14568,C137826,Isocitrate Dehydrogenase Inhibitor 
Ivosidenib,DB14568,C168618,IDH1 inhibitor
Ivosidenib,DB14568,D000970,Antineoplastic Agents
Ivosidenib,DB14568,D004791,Enzyme Inhibitors
Ivosidenib,DB14568,L01,Antineoplastic agents
Elbasvir,DB11574,C254,Anti-Infective Agent 
Elbasvir,DB11574,C281,Antiviral Agent
Elbasvir,DB11574,J05,Antivirals for systemic use 
Elbasvir,DB11574,J05A,Direct acting antivirals 
Elbasvir,DB11574,J05AP,Antivirals for treatment of hcv infections
Lorlatinib,DB12130,C274,Antineoplastic Agent 
Lorlatinib,DB12130,C163758,Targeted Therapy Agent 
Lorlatinib,DB12130,C141136,ALK Inhibitor
Lorlatinib,DB12130,C274,Antineoplastic Agent 
Lorlatinib,DB12130,C2189,Signal Transduction Inhibitor 
Lorlatinib,DB12130,C129824,Antineoplastic Protein Inhibitor
Lorlatinib,DB12130,C471,Enzyme Inhibitor 
Lorlatinib,DB12130,C129825,Antineoplastic Enzyme Inhibitor
Lorlatinib,DB12130,C471,Enzyme Inhibitor 
Lorlatinib,DB12130,C1404,Protein Kinase Inhibitor 
Lorlatinib,DB12130,C1967,Tyrosine Kinase Inhibitor
Lorlatinib,DB12130,D000890,Anti-Infective Agents 
Lorlatinib,DB12130,D000900,Anti-Bacterial Agents 
Lorlatinib,DB12130,D007769,Lactams
Lorlatinib,DB12130,L01,Antineoplastic agents 
Lorlatinib,DB12130,L01E,Protein kinase inhibitors 
Lorlatinib,DB12130,L01ED,Anaplastic lymphoma kinase (alk) inhibitors
Asciminib,DB12597,C274,Antineoplastic Agent 
Asciminib,DB12597,C2189,Signal Transduction Inhibitor 
Asciminib,DB12597,C129824,Antineoplastic Protein Inhibitor
Asciminib,DB12597,C471,Enzyme Inhibitor 
Asciminib,DB12597,C129825,Antineoplastic Enzyme Inhibitor
Asciminib,DB12597,C471,Enzyme Inhibitor 
Asciminib,DB12597,C1404,Protein Kinase Inhibitor 
Asciminib,DB12597,C1967,Tyrosine Kinase Inhibitor
Asciminib,DB12597,L01,Antineoplastic agents 
Asciminib,DB12597,L01E,Protein kinase inhibitors 
Asciminib,DB12597,L01EA,Bcr-abl tyrosine kinase inhibitors
Bis(sitafloxacin) trihydrate,DB13261,C254,Anti-Infective Agent 
Bis(sitafloxacin) trihydrate,DB13261,C258,Antibiotic 
Bis(sitafloxacin) trihydrate,DB13261,C795,Quinolone Antibiotic
Bis(sitafloxacin) trihydrate,DB13261,D000890,Anti-Infective Agents 
Bis(sitafloxacin) trihydrate,DB13261,D000900,Anti-Bacterial Agents 
Bis(sitafloxacin) trihydrate,DB13261,D024841,Fluoroquinolones
Bis(sitafloxacin) trihydrate,DB13261,D000970,Antineoplastic Agents 
Bis(sitafloxacin) trihydrate,DB13261,D059003,Topoisomerase Inhibitors 
Bis(sitafloxacin) trihydrate,DB13261,D059005,Topoisomerase II Inhibitors
Bis(sitafloxacin) trihydrate,DB13261,D004791,Enzyme Inhibitors
Bis(sitafloxacin) trihydrate,DB13261,J01,Antibacterials for systemic use 
Bis(sitafloxacin) trihydrate,DB13261,J01M,Quinolone antibacterials 
Bis(sitafloxacin) trihydrate,DB13261,J01MA,Fluoroquinolones
Tetragalacturonic acid hydroxymethylester,DB13621,B02,Antihemorrhagics 
Tetragalacturonic acid hydroxymethylester,DB13621,B02B,Vitamin k and other hemostatics 
Tetragalacturonic acid hydroxymethylester,DB13621,B02BC,Local hemostatics
Umbralisib,DB14989,C274,Antineoplastic Agent 
Umbralisib,DB14989,C163758,Targeted Therapy Agent 
Umbralisib,DB14989,C2152,Phosphatidylinositide 3-Kinase Inhibitor
Umbralisib,DB14989,C274,Antineoplastic Agent 
Umbralisib,DB14989,C1742,Angiogenesis Inhibitor
Umbralisib,DB14989,C274,Antineoplastic Agent 
Umbralisib,DB14989,C2189,Signal Transduction Inhibitor 
Umbralisib,DB14989,C129824,Antineoplastic Protein Inhibitor
Umbralisib,DB14989,C471,Enzyme Inhibitor 
Umbralisib,DB14989,C129825,Antineoplastic Enzyme Inhibitor
Umbralisib,DB14989,C471,Enzyme Inhibitor 
Umbralisib,DB14989,C1404,Protein Kinase Inhibitor
Umbralisib,DB14989,L01,Antineoplastic agents 
Umbralisib,DB14989,L01E,Protein kinase inhibitors
Diroximel Fumarate,DB14783,C78272,Agent Affecting Nervous System
Diroximel Fumarate,DB14783,L04,Immunosuppressants 
Diroximel Fumarate,DB14783,L04A,Immunosuppressants
Deutetrabenazine,DB12161,C78272,Agent Affecting Nervous System 
Deutetrabenazine,DB12161,C29710,Antipsychotic Agent
Technetium Tc-99M sulfur colloid,DB09397,C1446,Radiopharmaceutical Compound 
Technetium Tc-99M sulfur colloid,DB09397,C2124,Radioconjugate
Technetium Tc-99M sulfur colloid,DB09397,D019995,Laboratory Chemicals 
Technetium Tc-99M sulfur colloid,DB09397,D007202,Indicators and Reagents 
Technetium Tc-99M sulfur colloid,DB09397,D019275,Radiopharmaceuticals
Technetium Tc-99M sulfur colloid,DB09397,V09,Diagnostic radiopharmaceuticals 
Technetium Tc-99M sulfur colloid,DB09397,V09D,Hepatic and reticulo endothelial system 
Technetium Tc-99M sulfur colloid,DB09397,V09DB,"Technetium (99mtc), particles and colloids"
Ferric sodium citrate,DB13771,B03,Antianemic preparations 
Ferric sodium citrate,DB13771,B03A,Iron preparations 
Ferric sodium citrate,DB13771,B03AB,"Iron trivalent, oral preparations"
Lorajmine,DB13651,C01,Cardiac therapy 
Lorajmine,DB13651,C01B,"Antiarrhythmics, class i and iii "
Lorajmine,DB13651,C01BA,"Antiarrhythmics, class ia"
Lorajmine,DB13651,C78274,Agent Affecting Cardiovascular System 
Lorajmine,DB13651,C47793,Antiarrhythmic Agent
Lorajmine,DB13651,D002317,Cardiovascular Agents 
Lorajmine,DB13651,D000889,Anti-Arrhythmia Agents
Prajmaline,DB13555,C01,Cardiac therapy 
Prajmaline,DB13555,C01B,"Antiarrhythmics, class i and iii "
Prajmaline,DB13555,C01BA,"Antiarrhythmics, class ia"
Prajmaline,DB13555,D002317,Cardiovascular Agents 
Prajmaline,DB13555,D000889,Anti-Arrhythmia Agents
Padeliporfin,DB15575,C1420,Photosensitizing Agent
Padeliporfin,DB15575,L01,Antineoplastic agents 
Padeliporfin,DB15575,L01X,Other antineoplastic agents 
Padeliporfin,DB15575,L01XD,Sensitizers used in photodynamic/radiation therapy
Fluclorolone,DB13856,D07,"Corticosteroids, dermatological preparations "
Fluclorolone,DB13856,D07A,"Corticosteroids, plain "
Fluclorolone,DB13856,D07AC,"Corticosteroids, potent (group iii)"
Samarium Sm 153 lexidronam,DB05273,C1446,Radiopharmaceutical Compound 
Samarium Sm 153 lexidronam,DB05273,C2124,Radioconjugate
Samarium Sm 153 lexidronam,DB05273,D002491,Central Nervous System Agents 
Samarium Sm 153 lexidronam,DB05273,D000700,Analgesics
Samarium Sm 153 lexidronam,DB05273,D018373,Peripheral Nervous System Agents 
Samarium Sm 153 lexidronam,DB05273,D018689,Sensory System Agents
Samarium Sm 153 lexidronam,DB05273,V10,Therapeutic radiopharmaceuticals 
Samarium Sm 153 lexidronam,DB05273,V10B,Pain palliation (bone seeking agents) 
Samarium Sm 153 lexidronam,DB05273,V10BX,Various pain palliation radiopharmaceuticals
Calcium pangamate,DB13590,A12,Mineral supplements 
Calcium pangamate,DB13590,A12A,Calcium 
Calcium pangamate,DB13590,A12AA,Calcium
Lutetium Lu 177 Dotatate,DB13985,C1446,Radiopharmaceutical Compound 
Lutetium Lu 177 Dotatate,DB13985,C129819,Antineoplastic Radiopharmaceutical Agent
Lutetium Lu 177 Dotatate,DB13985,C1446,Radiopharmaceutical Compound 
Lutetium Lu 177 Dotatate,DB13985,C2124,Radioconjugate
Lutetium Lu 177 Dotatate,DB13985,C274,Antineoplastic Agent
Lutetium Lu 177 Dotatate,DB13985,D019995,Laboratory Chemicals 
Lutetium Lu 177 Dotatate,DB13985,D007202,Indicators and Reagents 
Lutetium Lu 177 Dotatate,DB13985,D019275,Radiopharmaceuticals
Lutetium Lu 177 Dotatate,DB13985,V10,Therapeutic radiopharmaceuticals 
Lutetium Lu 177 Dotatate,DB13985,V10X,Other therapeutic radiopharmaceuticals 
Lutetium Lu 177 Dotatate,DB13985,V10XX,Various therapeutic radiopharmaceuticals
Xibornol,DB13714,C254,Anti-Infective Agent 
Xibornol,DB13714,C258,Antibiotic
Aluminium acetotartrate,DB13789,S02,Otologicals 
Aluminium acetotartrate,DB13789,S02A,Antiinfectives 
Aluminium acetotartrate,DB13789,S02AA,Antiinfectives
Oteseconazole,DB13055,C254,Anti-Infective Agent 
Oteseconazole,DB13055,C514,Antifungal Agent
Oteseconazole,DB13055,J02,Antimycotics for systemic use 
Oteseconazole,DB13055,J02A,Antimycotics for systemic use 
Oteseconazole,DB13055,J02AC,Triazole and tetrazole derivatives
Cefiderocol,DB14879,C254,Anti-Infective Agent 
Cefiderocol,DB14879,C258,Antibiotic
Cefiderocol,DB14879,D000890,Anti-Infective Agents 
Cefiderocol,DB14879,D000900,Anti-Bacterial Agents 
Cefiderocol,DB14879,D002511,Cephalosporins
Cefiderocol,DB14879,D000890,Anti-Infective Agents 
Cefiderocol,DB14879,D000900,Anti-Bacterial Agents 
Cefiderocol,DB14879,D007769,Lactams
Cefiderocol,DB14879,D000890,Anti-Infective Agents 
Cefiderocol,DB14879,D000900,Anti-Bacterial Agents 
Cefiderocol,DB14879,D047090,beta-Lactams
Cefiderocol,DB14879,J01,Antibacterials for systemic use
Abrocitinib,DB14973,C274,Antineoplastic Agent 
Abrocitinib,DB14973,C2189,Signal Transduction Inhibitor 
Abrocitinib,DB14973,C129824,Antineoplastic Protein Inhibitor
Abrocitinib,DB14973,C471,Enzyme Inhibitor 
Abrocitinib,DB14973,C129825,Antineoplastic Enzyme Inhibitor 
Abrocitinib,DB14973,C172200,JAK Inhibitor
Abrocitinib,DB14973,C471,Enzyme Inhibitor 
Abrocitinib,DB14973,C1404,Protein Kinase Inhibitor 
Abrocitinib,DB14973,C1967,Tyrosine Kinase Inhibitor
Abrocitinib,DB14973,D11,Other dermatological preparations 
Abrocitinib,DB14973,D11A,Other dermatological preparations 
Abrocitinib,DB14973,D11AH,"Agents for dermatitis, excluding corticosteroids"
Abrocitinib,DB14973,D004791,Enzyme Inhibitors 
Abrocitinib,DB14973,D047428,Protein Kinase Inhibitors
Pegvaliase,DB12839,A16,Other alimentary tract and metabolism products 
Pegvaliase,DB12839,A16A,Other alimentary tract and metabolism products 
Pegvaliase,DB12839,A16AB,Enzymes
Pegvaliase,DB12839,C307,Biological Agent
Parsaclisib,DB14867,C274,Antineoplastic Agent 
