drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB11742,5.386174747994682e-06,5.268719560531139,77,Ebastine,R06,Antihistamines for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB11742|Q9UQL6,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q8WUI4,HDAC7,ENSG00000061273,DB00328|Q8WUI4,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P07947,YES1,ENSG00000176105,DB00328|P07947,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P09884,POLA1,ENSG00000101868,DB00328|P09884,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q92769,HDAC2,ENSG00000196591,DB00328|Q92769,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P06748,NPM1,ENSG00000181163,DB00328|P06748,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P12931,SRC,ENSG00000197122,DB00328|P12931,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,O15379,HDAC3,ENSG00000171720,DB00328|O15379,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q9BQE3,TUBA1C,ENSG00000167553,DB00328|Q9BQE3,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q9UKV0,HDAC9,ENSG00000048052,DB00328|Q9UKV0,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P12268,IMPDH2,ENSG00000178035,DB00328|P12268,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q13547,HDAC1,ENSG00000116478,DB00328|Q13547,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q71U36,TUBA1A,ENSG00000167552,DB00328|Q71U36,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P56524,HDAC4,ENSG00000068024,DB00328|P56524,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P04629,NTRK1,ENSG00000198400,DB00328|P04629,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,P06241,FYN,ENSG00000010810,DB00328|P06241,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,C01,Cardiac therapy,Q9UQL6,HDAC5,ENSG00000108840,DB00328|Q9UQL6,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q8WUI4,HDAC7,ENSG00000061273,DB00328|Q8WUI4,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P07947,YES1,ENSG00000176105,DB00328|P07947,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P09884,POLA1,ENSG00000101868,DB00328|P09884,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q92769,HDAC2,ENSG00000196591,DB00328|Q92769,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P06748,NPM1,ENSG00000181163,DB00328|P06748,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P12931,SRC,ENSG00000197122,DB00328|P12931,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,O15379,HDAC3,ENSG00000171720,DB00328|O15379,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q9BQE3,TUBA1C,ENSG00000167553,DB00328|Q9BQE3,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q9UKV0,HDAC9,ENSG00000048052,DB00328|Q9UKV0,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P12268,IMPDH2,ENSG00000178035,DB00328|P12268,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q13547,HDAC1,ENSG00000116478,DB00328|Q13547,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q71U36,TUBA1A,ENSG00000167552,DB00328|Q71U36,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P56524,HDAC4,ENSG00000068024,DB00328|P56524,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P04629,NTRK1,ENSG00000198400,DB00328|P04629,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,P06241,FYN,ENSG00000010810,DB00328|P06241,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M02,Topical products for joint and muscular pain ,Q9UQL6,HDAC5,ENSG00000108840,DB00328|Q9UQL6,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q8WUI4,HDAC7,ENSG00000061273,DB00328|Q8WUI4,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P07947,YES1,ENSG00000176105,DB00328|P07947,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P09884,POLA1,ENSG00000101868,DB00328|P09884,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q92769,HDAC2,ENSG00000196591,DB00328|Q92769,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P06748,NPM1,ENSG00000181163,DB00328|P06748,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P12931,SRC,ENSG00000197122,DB00328|P12931,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,O15379,HDAC3,ENSG00000171720,DB00328|O15379,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q9BQE3,TUBA1C,ENSG00000167553,DB00328|Q9BQE3,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q9UKV0,HDAC9,ENSG00000048052,DB00328|Q9UKV0,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P12268,IMPDH2,ENSG00000178035,DB00328|P12268,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q13547,HDAC1,ENSG00000116478,DB00328|Q13547,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q71U36,TUBA1A,ENSG00000167552,DB00328|Q71U36,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P56524,HDAC4,ENSG00000068024,DB00328|P56524,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P04629,NTRK1,ENSG00000198400,DB00328|P04629,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,P06241,FYN,ENSG00000010810,DB00328|P06241,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,S01,Ophthalmologicals ,Q9UQL6,HDAC5,ENSG00000108840,DB00328|Q9UQL6,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q8WUI4,HDAC7,ENSG00000061273,DB00328|Q8WUI4,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P07947,YES1,ENSG00000176105,DB00328|P07947,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P09884,POLA1,ENSG00000101868,DB00328|P09884,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q92769,HDAC2,ENSG00000196591,DB00328|Q92769,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P06748,NPM1,ENSG00000181163,DB00328|P06748,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P12931,SRC,ENSG00000197122,DB00328|P12931,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,O15379,HDAC3,ENSG00000171720,DB00328|O15379,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q9BQE3,TUBA1C,ENSG00000167553,DB00328|Q9BQE3,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q9UKV0,HDAC9,ENSG00000048052,DB00328|Q9UKV0,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P12268,IMPDH2,ENSG00000178035,DB00328|P12268,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q13547,HDAC1,ENSG00000116478,DB00328|Q13547,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q71U36,TUBA1A,ENSG00000167552,DB00328|Q71U36,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P56524,HDAC4,ENSG00000068024,DB00328|P56524,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P04629,NTRK1,ENSG00000198400,DB00328|P04629,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,P06241,FYN,ENSG00000010810,DB00328|P06241,,
DB00328,5.1955449946536486e-06,5.28436888973213,78,Indomethacin,M01,Antiinflammatory and antirheumatic products ,Q9UQL6,HDAC5,ENSG00000108840,DB00328|Q9UQL6,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q8WUI4,HDAC7,ENSG00000061273,DB00882|Q8WUI4,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P07947,YES1,ENSG00000176105,DB00882|P07947,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P09884,POLA1,ENSG00000101868,DB00882|P09884,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q92769,HDAC2,ENSG00000196591,DB00882|Q92769,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P06748,NPM1,ENSG00000181163,DB00882|P06748,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P12931,SRC,ENSG00000197122,DB00882|P12931,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,O15379,HDAC3,ENSG00000171720,DB00882|O15379,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q9BQE3,TUBA1C,ENSG00000167553,DB00882|Q9BQE3,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q9UKV0,HDAC9,ENSG00000048052,DB00882|Q9UKV0,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P12268,IMPDH2,ENSG00000178035,DB00882|P12268,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q13547,HDAC1,ENSG00000116478,DB00882|Q13547,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q71U36,TUBA1A,ENSG00000167552,DB00882|Q71U36,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P56524,HDAC4,ENSG00000068024,DB00882|P56524,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P04629,NTRK1,ENSG00000198400,DB00882|P04629,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P06241,FYN,ENSG00000010810,DB00882|P06241,,
DB00882,5.142039425903339e-06,5.288864597785219,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q9UQL6,HDAC5,ENSG00000108840,DB00882|Q9UQL6,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00433|Q8WUI4,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00433|P07947,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00433|P09884,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00433|Q92769,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P06748,NPM1,ENSG00000181163,DB00433|P06748,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00433|P12931,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00433|O15379,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q9BQE3,TUBA1C,ENSG00000167553,DB00433|Q9BQE3,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00433|Q9UKV0,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00433|P12268,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00433|Q13547,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q71U36,TUBA1A,ENSG00000167552,DB00433|Q71U36,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00433|P56524,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P04629,NTRK1,ENSG00000198400,DB00433|P04629,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00433|P06241,,
DB00433,5.123031806786086e-06,5.290472947760434,80,Prochlorperazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00433|Q9UQL6,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00831|Q8WUI4,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00831|P07947,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00831|P09884,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00831|Q92769,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P06748,NPM1,ENSG00000181163,DB00831|P06748,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00831|P12931,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00831|O15379,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q9BQE3,TUBA1C,ENSG00000167553,DB00831|Q9BQE3,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00831|Q9UKV0,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00831|P12268,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00831|Q13547,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q71U36,TUBA1A,ENSG00000167552,DB00831|Q71U36,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00831|P56524,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P04629,NTRK1,ENSG00000198400,DB00831|P04629,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00831|P06241,,
DB00831,5.110337412730313e-06,5.291550424395773,81,Trifluoperazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00831|Q9UQL6,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB09053|Q8WUI4,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB09053|P07947,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB09053|P09884,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB09053|Q92769,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB09053|P06748,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB09053|P12931,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB09053|O15379,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB09053|Q9BQE3,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB09053|Q9UKV0,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB09053|P12268,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB09053|Q13547,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB09053|Q71U36,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB09053|P56524,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400,DB09053|P04629,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB09053|P06241,,
DB09053,5.101527626110948e-06,5.292299757186632,82,Ibrutinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB09053|Q9UQL6,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00131|Q8WUI4,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P07947,YES1,ENSG00000176105,DB00131|P07947,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P09884,POLA1,ENSG00000101868,DB00131|P09884,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q92769,HDAC2,ENSG00000196591,DB00131|Q92769,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P06748,NPM1,ENSG00000181163,DB00131|P06748,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P12931,SRC,ENSG00000197122,DB00131|P12931,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,O15379,HDAC3,ENSG00000171720,DB00131|O15379,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB00131|Q9BQE3,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00131|Q9UKV0,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P12268,IMPDH2,ENSG00000178035,DB00131|P12268,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q13547,HDAC1,ENSG00000116478,DB00131|Q13547,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q71U36,TUBA1A,ENSG00000167552,DB00131|Q71U36,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P56524,HDAC4,ENSG00000068024,DB00131|P56524,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P04629,NTRK1,ENSG00000198400,DB00131|P04629,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,P06241,FYN,ENSG00000010810,DB00131|P06241,,
DB00131,5.003895448979859e-06,5.300691773000495,83,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00131|Q9UQL6,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q8WUI4,HDAC7,ENSG00000061273,DB00756|Q8WUI4,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P07947,YES1,ENSG00000176105,DB00756|P07947,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P09884,POLA1,ENSG00000101868,DB00756|P09884,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q92769,HDAC2,ENSG00000196591,DB00756|Q92769,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P06748,NPM1,ENSG00000181163,DB00756|P06748,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P12931,SRC,ENSG00000197122,DB00756|P12931,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,O15379,HDAC3,ENSG00000171720,DB00756|O15379,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q9BQE3,TUBA1C,ENSG00000167553,DB00756|Q9BQE3,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q9UKV0,HDAC9,ENSG00000048052,DB00756|Q9UKV0,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P12268,IMPDH2,ENSG00000178035,DB00756|P12268,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q13547,HDAC1,ENSG00000116478,DB00756|Q13547,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q71U36,TUBA1A,ENSG00000167552,DB00756|Q71U36,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P56524,HDAC4,ENSG00000068024,DB00756|P56524,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P04629,NTRK1,ENSG00000198400,DB00756|P04629,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,P06241,FYN,ENSG00000010810,DB00756|P06241,,
DB00756,4.935082027549124e-06,5.306705624389301,84,Hexachlorophene,D08,Antiseptics and disinfectants ,Q9UQL6,HDAC5,ENSG00000108840,DB00756|Q9UQL6,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q8WUI4,HDAC7,ENSG00000061273,DB04786|Q8WUI4,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P07947,YES1,ENSG00000176105,DB04786|P07947,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P09884,POLA1,ENSG00000101868,DB04786|P09884,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q92769,HDAC2,ENSG00000196591,DB04786|Q92769,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P06748,NPM1,ENSG00000181163,DB04786|P06748,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P12931,SRC,ENSG00000197122,DB04786|P12931,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,O15379,HDAC3,ENSG00000171720,DB04786|O15379,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB04786|Q9BQE3,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q9UKV0,HDAC9,ENSG00000048052,DB04786|Q9UKV0,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P12268,IMPDH2,ENSG00000178035,DB04786|P12268,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q13547,HDAC1,ENSG00000116478,DB04786|Q13547,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q71U36,TUBA1A,ENSG00000167552,DB04786|Q71U36,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P56524,HDAC4,ENSG00000068024,DB04786|P56524,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P04629,NTRK1,ENSG00000198400,DB04786|P04629,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,P06241,FYN,ENSG00000010810,DB04786|P06241,,
DB04786,4.932248665980942e-06,5.306955035981217,85,,,,Q9UQL6,HDAC5,ENSG00000108840,DB04786|Q9UQL6,,
